latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.65702,-120.5284,339.31,0.41,0.61,2025-01-22,2008,N20,VIIRS,n,2.0NRT,291.67,4.79,D
38.65194,-120.52528,331.48,0.41,0.61,2025-01-22,2008,N20,VIIRS,n,2.0NRT,292.77,3.09,D
38.65321,-120.52068,330.59,0.41,0.61,2025-01-22,2008,N20,VIIRS,n,2.0NRT,292.06,3.09,D
38.40831,-120.15713,351.61,0.4,0.6,2025-01-22,2008,N20,VIIRS,n,2.0NRT,281.03,4.8,D
38.40166,-120.1601,334.46,0.4,0.6,2025-01-22,2008,N20,VIIRS,n,2.0NRT,280.41,4.4,D
38.39022,-120.18065,355.39,0.4,0.6,2025-01-22,2008,N20,VIIRS,n,2.0NRT,283.06,7.86,D
40.38295,-122.82289,367,0.48,0.65,2025-01-22,2008,N20,VIIRS,h,2.0NRT,291.81,7.24,D
40.29484,-123.07751,355.07,0.5,0.66,2025-01-22,2008,N20,VIIRS,n,2.0NRT,291.36,21.95,D
40.29102,-123.06855,356.12,0.5,0.66,2025-01-22,2008,N20,VIIRS,l,2.0NRT,288.4,16.22,D
34.55654,-118.58798,334.24,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.95,5.9,D
34.55628,-118.59401,341.68,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,304.73,5.9,D
34.55605,-118.59952,337.45,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,302.87,8.16,D
34.55582,-118.60472,344.13,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.55,8.16,D
34.55515,-118.61992,345.31,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,319.24,59.93,D
34.55817,-118.55055,207.93,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,324.73,143.05,D
34.56189,-118.60564,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,301.9,60.77,D
34.56168,-118.61039,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,305.76,79.41,D
34.56444,-118.5473,340.82,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,296.65,8.18,D
34.56422,-118.55225,343.2,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,303.94,8.18,D
34.56402,-118.55691,332.72,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.68,5.98,D
34.56382,-118.56151,338.16,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.3,5.98,D
34.56361,-118.5664,334.76,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.88,7.7,D
34.56337,-118.57189,336.72,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,303.99,7.7,D
34.5631,-118.57796,342.61,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.16,18.74,D
34.56283,-118.58426,339.36,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.81,18.74,D
34.56256,-118.59036,337.81,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.98,63.63,D
34.56231,-118.59618,345.51,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.99,63.63,D
34.5621,-118.60094,349.7,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.4,60.77,D
34.56146,-118.61539,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,325.29,79.41,D
34.56123,-118.62057,207.93,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,305.53,141.34,D
34.56907,-118.58145,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,306.4,18.74,D
34.56855,-118.59318,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,304.09,63.63,D
34.56794,-118.60709,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,302.03,60.77,D
34.56773,-118.61186,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,294.57,79.41,D
34.57072,-118.54398,345.79,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,290.7,13.16,D
34.57052,-118.54845,356.04,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.13,8.18,D
34.57034,-118.55262,333.99,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,304.1,8.18,D
34.57015,-118.55685,325.38,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.33,5.98,D
34.56995,-118.56154,348.88,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,302.8,5.98,D
34.56964,-118.56837,343.81,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,307.39,7.7,D
34.56935,-118.57507,349.05,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.14,7.7,D
34.56879,-118.58778,343.19,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,307.7,18.74,D
34.56834,-118.59795,353.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,326.91,63.63,D
34.56814,-118.60248,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,347.85,60.77,D
34.57685,-118.54385,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.32,17.85,D
34.57667,-118.54801,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,306.51,12.31,D
34.57598,-118.56358,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,305.09,17.69,D
34.5753,-118.57897,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,306.36,20.84,D
34.57503,-118.58499,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,294.63,12.95,D
34.57649,-118.55217,326.07,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.37,12.31,D
34.57627,-118.557,334.89,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299,17.69,D
34.5756,-118.57214,355.18,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,309.75,20.84,D
34.5748,-118.59019,347.88,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,290.29,12.95,D
34.55579,-118.59348,342.63,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.01,23.33,D
34.55526,-118.60431,348.41,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.21,13.67,D
34.55425,-118.62476,350.99,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,291.58,116.4,D
34.55793,-118.5502,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,329.98,78.54,D
34.56133,-118.60522,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,300.99,13.67,D
34.56109,-118.60998,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,302.28,73.1,D
34.56421,-118.54696,341.39,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,297.32,78.54,D
34.56396,-118.55196,339.71,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,303.56,78.54,D
34.56156,-118.60049,346.84,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.85,13.67,D
34.56084,-118.61497,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,327.38,73.1,D
34.56059,-118.62014,254.92,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,303.57,116.4,D
34.52695,-118.56415,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,295.35,204.02,D
34.52672,-118.56964,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,340.66,204.02,D
34.52608,-118.58502,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,327.41,281.56,D
34.5265,-118.57488,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,359.84,526.9,D
34.52629,-118.58001,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,338.51,526.9,D
34.52564,-118.59534,356.23,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,285.54,39.19,D
34.53352,-118.55347,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.16,223.11,D
34.53175,-118.59554,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.76,39.19,D
34.53305,-118.5647,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,339.11,204.02,D
34.53284,-118.56979,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,326.38,204.02,D
34.53962,-118.5542,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,308.85,90.78,D
34.53986,-118.54844,345.54,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,294.03,82.21,D
34.53938,-118.55987,347.06,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,315.89,90.78,D
34.53916,-118.56506,352.3,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,317.43,38.49,D
34.53896,-118.56985,354.39,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,309.6,38.49,D
34.53876,-118.57467,355.59,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,307.79,22.73,D
34.53759,-118.60211,340.35,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,295.69,10.55,D
34.53736,-118.60751,337.91,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.62,8.11,D
34.54598,-118.54892,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,293.75,82.21,D
34.54528,-118.5652,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,310.34,38.49,D
34.54551,-118.55995,352.87,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,310.57,90.78,D
34.54507,-118.57021,355.02,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.04,38.49,D
34.54486,-118.575,344.37,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.58,22.73,D
34.54367,-118.60291,341.44,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.44,10.55,D
34.54344,-118.60818,335.46,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.49,8.11,D
34.54322,-118.61328,350.74,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,297.42,8.11,D
34.54574,-118.55447,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,338.39,90.78,D
34.55233,-118.54366,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,299.09,143.05,D
34.55163,-118.56,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,302.2,59.62,D
34.5493,-118.61411,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,300.1,23.57,D
34.54907,-118.61922,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.79,59.93,D
34.55742,-118.56042,340.25,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.95,28.25,D
34.55767,-118.55535,340.73,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.6,28.25,D
34.55476,-118.61451,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.94,73.1,D
34.55501,-118.60947,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,299.87,73.1,D
34.55819,-118.54488,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,320.65,78.54,D
34.55187,-118.54874,207.93,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,324.62,135.84,D
34.54816,-118.62444,350.79,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,290.39,26.84,D
34.54894,-118.60861,347.91,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.92,15.04,D
34.54919,-118.60338,342.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,302.79,8.27,D
34.54947,-118.59782,348.36,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,303.74,8.27,D
34.54976,-118.59197,339.85,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.25,16.75,D
34.55083,-118.57016,339.37,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,297.79,13.05,D
34.55107,-118.56505,353.9,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,302.59,13.05,D
34.54844,-118.61883,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.52,26.84,D
34.54869,-118.61371,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,299.98,15.04,D
34.55133,-118.55972,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,303.75,113.37,D
34.55213,-118.54338,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,297.31,135.84,D
34.54547,-118.55421,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,338.19,113.37,D
34.54262,-118.61295,348.61,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,295.74,15.04,D
34.54313,-118.60255,341.1,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.69,8.27,D
34.54448,-118.57475,345.06,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.69,18.56,D
34.5452,-118.55969,354.86,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,309.93,113.37,D
34.54471,-118.56997,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,305.2,13.05,D
34.54495,-118.56496,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,312.47,13.05,D
34.54574,-118.54867,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,295.74,135.84,D
34.53679,-118.60718,334.34,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,296.92,12.26,D
34.53705,-118.60175,341.97,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,295.82,33.67,D
34.53733,-118.59588,340.39,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,290.9,33.67,D
34.53837,-118.57443,356.21,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,307.43,285.44,D
34.5386,-118.56963,354.38,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,311,111.14,D
34.53883,-118.56484,351.19,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,316.76,111.14,D
34.53908,-118.55965,345.92,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,320.76,84.93,D
34.53936,-118.55397,354.78,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,312.16,84.93,D
34.53963,-118.54819,352.08,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,294.78,32.05,D
34.53272,-118.56446,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,336.5,111.14,D
34.53176,-118.58461,343.34,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.24,126.33,D
34.53298,-118.559,348.32,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,319.25,84.93,D
34.53248,-118.56961,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,331.9,111.14,D
34.53326,-118.55322,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.99,84.93,D
34.52563,-118.58485,320.95,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,322.15,311.2,D
34.52586,-118.57982,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,333,240.64,D
34.52611,-118.57468,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,347.07,240.64,D
34.5269,-118.55808,331.72,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,294.89,14.46,D
34.52636,-118.56942,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,338.58,136.27,D
34.52662,-118.56394,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,295.04,136.27,D
34.51902,-118.5952,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,352.87,226.8,D
34.51925,-118.59019,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,349.27,311.2,D
34.5195,-118.58499,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,338.34,311.2,D
34.52001,-118.57424,356.41,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,289.6,240.64,D
34.52027,-118.56883,356.35,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,288.76,136.27,D
34.5183,-118.61037,338.92,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,286.08,13.05,D
34.51856,-118.605,354.4,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,287.37,13.05,D
34.51879,-118.60007,350.11,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,291.89,226.8,D
34.51976,-118.57964,352.46,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,293.89,240.64,D
34.52053,-118.5632,352.22,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,291.08,136.27,D
34.51269,-118.59964,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,332.33,120.34,D
34.51292,-118.59498,207.93,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,319.45,120.34,D
34.51341,-118.58431,356.15,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,286.27,50.23,D
34.51368,-118.5787,356.02,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,285.59,13.82,D
34.51198,-118.61476,331.72,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,285.16,14.95,D
34.51393,-118.57326,356.15,0.5,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,285.85,13.82,D
34.51225,-118.60916,351.39,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,286.51,76.05,D
34.51316,-118.58981,353.1,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,290.27,50.23,D
34.5142,-118.56762,346.97,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,289.15,15.48,D
34.50639,-118.60388,343.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,284.37,76.05,D
34.5066,-118.5993,352.04,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,283.99,120.34,D
34.50683,-118.59436,348.47,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,280.04,120.34,D
34.5071,-118.58868,344.77,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,278.8,50.23,D
34.50737,-118.58288,342.21,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,280.32,50.23,D
34.50763,-118.57726,339.68,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,281.45,13.82,D
34.50788,-118.57189,331.88,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,288.13,13.82,D
34.50077,-118.59319,326.32,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,280.62,4.15,D
34.5514,-118.56531,353.81,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,301.87,9.12,D
34.55118,-118.57042,340.53,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,297.58,9.12,D
34.5505,-118.5864,332.74,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,297.12,5.9,D
34.55639,-118.58143,343.6,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.84,21.79,D
34.55024,-118.5924,339.62,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.63,5.9,D
34.54998,-118.59824,349.45,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,303.9,8.16,D
34.54975,-118.60376,341.99,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,302.93,8.16,D
34.54952,-118.60899,344.95,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.76,23.57,D
34.54883,-118.62486,346.27,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,294.86,59.93,D
34.5521,-118.54901,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,l,2.0NRT,336.21,143.05,D
34.5584,-118.54526,367,0.51,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,308.04,143.05,D
34.5556,-118.60983,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,298.69,23.57,D
34.55537,-118.6149,367,0.5,0.66,2025-01-22,2146,N20,VIIRS,h,2.0NRT,296.29,23.57,D
34.55794,-118.55573,339.61,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.42,59.62,D
34.55772,-118.56075,338.16,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,299.22,59.62,D
34.55751,-118.56574,334.89,0.51,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,298.87,9.12,D
34.55706,-118.57618,333.46,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,300.56,10.2,D
34.55681,-118.58192,344.38,0.5,0.66,2025-01-22,2146,N20,VIIRS,n,2.0NRT,305.5,10.2,D
40.2924,-123.07501,353.92,0.64,0.54,2025-01-22,2148,N20,VIIRS,n,2.0NRT,292.09,30.48,D
37.80371,-121.50091,333.26,0.37,0.58,2025-01-22,2148,N20,VIIRS,n,2.0NRT,293.89,2.35,D
38.13667,-119.99186,367,0.45,0.63,2025-01-22,2148,N20,VIIRS,h,2.0NRT,290.17,34.25,D
38.1364,-119.99773,354,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.66,29.65,D
38.14216,-119.99918,367,0.45,0.63,2025-01-22,2148,N20,VIIRS,h,2.0NRT,290.73,20.21,D
38.1427,-119.98745,355.25,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,287.53,13.17,D
38.14244,-119.99308,340.57,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,287.47,13.17,D
38.13655,-119.99353,367,0.45,0.63,2025-01-22,2148,N20,VIIRS,h,2.0NRT,293.57,23.89,D
38.13631,-119.99947,352.37,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,288.9,23.89,D
38.14233,-119.99481,350.01,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,286.4,14.04,D
38.14208,-120.00098,354.13,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,288.93,14.04,D
38.14256,-119.98902,356.22,0.45,0.63,2025-01-22,2148,N20,VIIRS,l,2.0NRT,289.29,7.12,D
38.14834,-119.99033,339.69,0.45,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,286.06,7.12,D
38.30315,-122.14989,328.58,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.84,3.31,D
38.45824,-122.38857,325.68,0.33,0.55,2025-01-22,2148,N20,VIIRS,n,2.0NRT,293.4,1.23,D
38.65313,-120.52231,327.81,0.42,0.61,2025-01-22,2148,N20,VIIRS,n,2.0NRT,293.84,3.47,D
38.65289,-120.52698,343.19,0.42,0.61,2025-01-22,2148,N20,VIIRS,n,2.0NRT,294.74,3.47,D
38.65528,-120.52551,355.2,0.42,0.61,2025-01-22,2148,N20,VIIRS,n,2.0NRT,292.98,5.41,D
38.70325,-121.89354,334.78,0.35,0.57,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.4,1.75,D
38.83339,-122.19185,331.98,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,292.49,1.46,D
38.83217,-122.21214,353.6,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,302.52,14.65,D
38.83737,-122.21253,367,0.34,0.56,2025-01-22,2148,N20,VIIRS,h,2.0NRT,292.69,14.65,D
38.87013,-122.6446,367,0.32,0.55,2025-01-22,2148,N20,VIIRS,h,2.0NRT,294.44,3.25,D
38.87037,-122.64065,332.86,0.32,0.55,2025-01-22,2148,N20,VIIRS,n,2.0NRT,292,3.25,D
38.91396,-121.98898,367,0.35,0.57,2025-01-22,2148,N20,VIIRS,h,2.0NRT,293.7,7.6,D
38.96759,-121.97675,327.48,0.35,0.57,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.57,1.49,D
38.97285,-121.97718,367,0.35,0.57,2025-01-22,2148,N20,VIIRS,h,2.0NRT,296.43,4.27,D
38.97837,-121.97346,326.31,0.35,0.57,2025-01-22,2148,N20,VIIRS,n,2.0NRT,292.17,4.27,D
38.97812,-121.9776,329.25,0.35,0.57,2025-01-22,2148,N20,VIIRS,n,2.0NRT,293.06,4.27,D
39.08664,-122.18668,338.21,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.94,6.79,D
39.08638,-122.19076,356.66,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,296.28,10.58,D
39.082,-122.18938,330.56,0.34,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,291.88,1.86,D
39.08722,-122.18976,367,0.34,0.56,2025-01-22,2148,N20,VIIRS,h,2.0NRT,294.44,10.68,D
39.1556,-121.51361,353.32,0.38,0.58,2025-01-22,2148,N20,VIIRS,n,2.0NRT,289.02,6.65,D
39.15537,-121.51803,326.16,0.38,0.58,2025-01-22,2148,N20,VIIRS,n,2.0NRT,290.31,5.24,D
39.28994,-121.14886,342.62,0.39,0.6,2025-01-22,2148,N20,VIIRS,n,2.0NRT,291.75,5.33,D
39.27501,-122.21449,367,0.34,0.56,2025-01-22,2148,N20,VIIRS,h,2.0NRT,297.63,5.77,D
39.51859,-120.06858,331.02,0.46,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,278.04,5.54,D
39.51768,-120.06668,349.4,0.46,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,277.51,6.7,D
39.52354,-120.0668,331.25,0.46,0.63,2025-01-22,2148,N20,VIIRS,n,2.0NRT,277.65,3.65,D
39.82771,-116.22861,352.26,0.74,0.76,2025-01-22,2148,N20,VIIRS,n,2.0NRT,275.4,11.84,D
39.83191,-116.22892,351,0.74,0.76,2025-01-22,2148,N20,VIIRS,n,2.0NRT,276.04,18.92,D
39.90383,-122.28276,331.83,0.35,0.56,2025-01-22,2148,N20,VIIRS,n,2.0NRT,291.09,2.53,D
40.37841,-122.82671,354.77,0.33,0.55,2025-01-22,2148,N20,VIIRS,n,2.0NRT,298.92,6.92,D
40.37864,-122.82287,352.8,0.33,0.55,2025-01-22,2148,N20,VIIRS,n,2.0NRT,296.26,7.96,D
40.29271,-123.06985,356.16,0.32,0.54,2025-01-22,2148,N20,VIIRS,l,2.0NRT,289.57,10.76,D
